Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
rafa e paulo,2017-07-10 19:40:22,00:45:25,,Gypsy: Temporada 1: Um hotel qualquer (Episódio 6),,Chrome PC (Cadmium),00:46:37,00:46:37,IE (Ireland)
rafa e paulo,2017-07-10 00:09:48,00:00:04,Autoplayed: user action: None; ,Gypsy: Temporada 1: Um hotel qualquer (Episódio 6),,Chrome PC (Cadmium),00:01:30,Not latest view,IE (Ireland)
rafa e paulo,2017-07-09 23:37:15,00:32:29,,Gypsy: Temporada 1: A comunidade (Episódio 5),,Chrome PC (Cadmium),00:51:55,00:51:55,IE (Ireland)
rafa e paulo,2017-07-09 19:13:23,00:18:01,Autoplayed: user action: None; ,Gypsy: Temporada 1: A comunidade (Episódio 5),,Chrome PC (Cadmium),00:19:26,Not latest view,IE (Ireland)
rafa e paulo,2017-07-09 18:08:11,00:48:26,Autoplayed: user action: None; ,Gypsy: Temporada 1: 309 (Episódio 4),,Chrome PC (Cadmium),00:49:24,00:49:24,IE (Ireland)
rafa e paulo,2017-07-09 17:24:18,00:43:50,Autoplayed: user action: None; ,Gypsy: Temporada 1: À deriva (Episódio 3),,Chrome PC (Cadmium),00:45:10,00:45:10,IE (Ireland)
rafa e paulo,2017-07-09 16:38:38,00:45:36,,Gypsy: Temporada 1: Estação Morgan (Episódio 2),,Chrome PC (Cadmium),00:52:50,00:52:50,IE (Ireland)
rafa e paulo,2017-07-09 13:52:54,00:07:40,Autoplayed: user action: None; ,Gypsy: Temporada 1: Estação Morgan (Episódio 2),,Chrome PC (Cadmium),00:07:57,Not latest view,IE (Ireland)
rafa e paulo,2017-07-09 12:57:59,00:54:52,,Gypsy: Temporada 1: A toca do coelho (Episódio 1),,Chrome PC (Cadmium),00:55:34,00:55:34,IE (Ireland)
rafa e paulo,2017-07-04 00:23:47,00:53:26,,House of Cards: Temporada 5: Capítulo 65 (Episódio 13),,Windows 8 x64 devices,00:53:30,00:53:30,IE (Ireland)
rafa e paulo,2017-07-03 23:29:39,00:51:09,,House of Cards: Temporada 5: Capítulo 64 (Episódio 12),,Windows 8 x64 devices,00:51:14,00:51:14,IE (Ireland)
rafa e paulo,2017-07-03 21:20:30,00:48:19,,House of Cards: Temporada 5: Capítulo 63 (Episódio 11),,Windows 8 x64 devices,00:48:21,00:48:21,IE (Ireland)
rafa e paulo,2017-07-03 21:18:39,00:00:06,,House of Cards: Temporada 5: Capítulo 63 (Episódio 11),,Windows 8 x64 devices,00:00:05,Not latest view,IE (Ireland)
rafa e paulo,2017-07-03 21:02:00,00:13:02,,House of Cards: Temporada 5: Capítulo 62 (Episódio 10),,Windows 8 x64 devices,00:53:44,00:53:44,IE (Ireland)
rafa e paulo,2017-07-02 21:08:29,00:00:42,,Gypsy: Temporada 1: A toca do coelho (Episódio 1),,Chrome PC (Cadmium),00:00:42,Not latest view,IE (Ireland)
rafa e paulo,2017-07-02 18:03:44,01:42:39,,The Circle,,Chrome PC (Cadmium),01:41:32,Not latest view,IE (Ireland)
rafa e paulo,2017-07-02 14:42:34,00:07:48,,Jurassic World - O Mundo dos Dinossauros,,Android DefaultWidevineL3Tablet Android Tablet,00:07:48,00:07:48,IE (Ireland)
rafa e paulo,2017-07-02 13:05:05,01:34:51,,Homem-Formiga,,Android DefaultWidevineL3Tablet Android Tablet,01:34:51,01:34:51,IE (Ireland)
rafa e paulo,2017-06-29 09:56:22,00:01:59,,House of Cards: Temporada 5: Capítulo 62 (Episódio 10),,Windows 8 x64 devices,00:40:45,Not latest view,IE (Ireland)
rafa e paulo,2017-06-28 21:52:43,00:13:59,,House of Cards: Temporada 5: Capítulo 62 (Episódio 10),,Windows 8 x64 devices,00:38:49,Not latest view,IE (Ireland)
rafa e paulo,2017-06-27 22:46:52,00:01:19,Autoplayed: user action: None; ,House of Cards: Temporada 5: Capítulo 62 (Episódio 10),,LG 2016 MStar M2 Low DTV Smart TV,00:26:17,Not latest view,IE (Ireland)
rafa e paulo,2017-06-27 22:43:48,00:00:12,Autoplayed: user action: None; ,House of Cards: Temporada 5: Capítulo 62 (Episódio 10),,LG 2016 MStar M2 Low DTV Smart TV,00:24:57,Not latest view,IE (Ireland)
rafa e paulo,2017-06-27 22:42:17,00:00:21,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 62 (Episódio 10),,LG 2016 MStar M2 Low DTV Smart TV,00:24:58,Not latest view,IE (Ireland)
rafa e paulo,2017-06-25 22:28:46,01:41:35,,O Caçador,,Google Chromecast streaming stick,01:41:40,Not latest view,BR (Brazil)
rafa e paulo,2017-06-25 22:27:16,00:00:07,,O Caçador,,Android DefaultWidevineL3Phone Android Phone,00:00:07,Not latest view,BR (Brazil)
rafa e paulo,2017-06-25 19:07:09,00:04:14,Autoplayed: user action: Unspecified; ,Bates Motel: Temporada 2: Mergulho (Episódio 6),,LG 2016 MStar M2 Low DTV Smart TV,00:04:14,00:04:14,IE (Ireland)
rafa e paulo,2017-06-25 19:06:17,00:00:10,,GLOW: Temporada 1: Piloto (Episódio 1),,LG 2016 MStar M2 Low DTV Smart TV,00:00:10,00:00:10,IE (Ireland)
rafa e paulo,2017-06-25 02:45:25,01:36:09,,O Caçador,,LG 2014 MTK Smart TV,01:36:06,Not latest view,BR (Brazil)
rafa e paulo,2017-06-23 22:57:46,00:23:44,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 62 (Episódio 10),,LG 2016 MStar M2 Low DTV Smart TV,00:24:39,Not latest view,IE (Ireland)
rafa e paulo,2017-06-23 01:46:28,00:21:03,,House of Cards: Temporada 5: Capítulo 61 (Episódio 9),,Windows 8 x64 devices,00:51:53,00:51:53,IE (Ireland)
rafa e paulo,2017-06-23 01:27:27,00:03:24,,House of Cards: Temporada 5: Capítulo 61 (Episódio 9),,Windows 8 x64 devices,00:30:53,Not latest view,IE (Ireland)
rafa e paulo,2017-06-23 01:08:40,00:12:15,,House of Cards: Temporada 5: Capítulo 61 (Episódio 9),,Windows 8 x64 devices,00:27:33,Not latest view,IE (Ireland)
rafa e paulo,2017-06-23 00:25:44,00:00:03,,House of Cards: Temporada 5: Capítulo 61 (Episódio 9),,Windows 8 x64 devices,00:15:19,Not latest view,IE (Ireland)
rafa e paulo,2017-06-22 15:57:26,00:13:32,,House of Cards: Temporada 5: Capítulo 61 (Episódio 9),,LG 2016 MStar M2 Low DTV Smart TV,00:15:19,Not latest view,IE (Ireland)
rafa e paulo,2017-06-22 15:36:49,00:19:04,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 60 (Episódio 8),,LG 2016 MStar M2 Low DTV Smart TV,00:42:50,00:42:50,IE (Ireland)
rafa e paulo,2017-06-22 13:10:09,00:14:45,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 60 (Episódio 8),,LG 2016 MStar M2 Low DTV Smart TV,00:23:59,Not latest view,IE (Ireland)
rafa e paulo,2017-06-21 17:07:46,00:09:15,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 60 (Episódio 8),,LG 2016 MStar M2 Low DTV Smart TV,00:09:15,Not latest view,IE (Ireland)
rafa e paulo,2017-06-20 19:32:46,00:31:01,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 59 (Episódio 7),,LG 2016 MStar M2 Low DTV Smart TV,00:46:05,00:46:05,IE (Ireland)
rafa e paulo,2017-06-20 17:20:18,00:18:15,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 59 (Episódio 7),,LG 2016 MStar M2 Low DTV Smart TV,00:18:15,Not latest view,IE (Ireland)
rafa e paulo,2017-06-20 00:02:34,00:41:09,,House of Cards: Temporada 5: Capítulo 58 (Episódio 6),,Windows 8 x64 devices,00:52:46,00:52:46,IE (Ireland)
rafa e paulo,2017-06-18 20:30:47,01:34:57,,Santos e Soldados: A Última Missão,,Google Chromecast streaming stick,01:35:24,01:35:24,BR (Brazil)
rafa e paulo,2017-06-18 20:28:54,00:00:39,,Tempo de Glória,,Google Chromecast streaming stick,00:00:39,00:00:39,BR (Brazil)
rafa e paulo,2017-06-18 20:25:42,00:02:09,,Lágrimas do Sol,,Google Chromecast streaming stick,00:02:09,Not latest view,BR (Brazil)
rafa e paulo,2017-06-14 10:55:28,00:13:48,,House of Cards: Temporada 5: Capítulo 58 (Episódio 6),,LG 2016 MStar M2 Low DTV Smart TV,00:13:52,Not latest view,IE (Ireland)
rafa e paulo,2017-06-14 10:37:53,00:17:19,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 57 (Episódio 5),,LG 2016 MStar M2 Low DTV Smart TV,00:48:51,00:48:51,IE (Ireland)
rafa e paulo,2017-06-14 01:19:07,00:30:51,,House of Cards: Temporada 5: Capítulo 57 (Episódio 5),,Windows 8 x64 devices,00:31:33,Not latest view,IE (Ireland)
rafa e paulo,2017-06-14 00:36:48,00:41:48,,House of Cards: Temporada 5: Capítulo 56 (Episódio 4),,Windows 8 x64 devices,00:42:14,00:42:14,IE (Ireland)
rafa e paulo,2017-06-14 00:27:47,00:08:58,,House of Cards: Temporada 5: Capítulo 55 (Episódio 3),,Windows 8 x64 devices,00:49:39,00:49:39,IE (Ireland)
rafa e paulo,2017-06-13 22:17:42,00:18:49,,House of Cards: Temporada 5: Capítulo 55 (Episódio 3),,Windows 8 x64 devices,00:40:43,Not latest view,IE (Ireland)
rafa e paulo,2017-06-11 22:28:05,00:20:08,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 55 (Episódio 3),,LG 2016 MStar M2 Low DTV Smart TV,00:21:54,Not latest view,IE (Ireland)
rafa e paulo,2017-06-11 17:34:56,02:09:47,,Os Últimos das Filipinas,,Google Chromecast streaming stick,02:09:43,02:09:43,BR (Brazil)
rafa e paulo,2017-06-09 15:55:46,00:49:40,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 54 (Episódio 2),,LG 2016 MStar M2 Low DTV Smart TV,00:49:40,00:49:40,IE (Ireland)
rafa e paulo,2017-06-08 00:02:07,00:23:15,Autoplayed: user action: Unspecified; ,House of Cards: Temporada 5: Capítulo 53 (Episódio 1),,LG 2016 MStar M2 Low DTV Smart TV,00:52:31,00:52:31,IE (Ireland)
rafa e paulo,2017-06-07 21:30:17,00:21:34,,War Machine,,Chrome PC (Cadmium),00:21:34,Not latest view,IE (Ireland)
rafa e paulo,2017-06-07 21:23:55,00:02:25,,Janis – Little Girl Blue,,Chrome PC (Cadmium),00:02:25,00:02:25,IE (Ireland)
rafa e paulo,2017-06-06 10:52:06,00:11:27,,House of Cards: Temporada 5: Capítulo 53 (Episódio 1),,Windows 8 x64 devices,00:28:45,Not latest view,IE (Ireland)
rafa e paulo,2017-06-04 17:11:52,02:10:18,,Até o Último Homem,,Google Chromecast streaming stick,02:11:21,02:11:21,BR (Brazil)
rafa e paulo,2017-06-04 17:09:48,00:01:10,,The War: A Film by Ken Burns and Lynn Novick: Temporada 1: Uma guerra necessária (Episódio 1),,Google Chromecast streaming stick,00:01:10,00:01:10,BR (Brazil)
rafa e paulo,2017-06-04 17:08:55,00:00:03,,The War: A Film by Ken Burns and Lynn Novick: Temporada 1: Uma guerra necessária (Episódio 1),,Android DefaultWidevineL3Phone Android Phone,00:00:03,Not latest view,BR (Brazil)
rafa e paulo,2017-06-02 21:33:22,00:04:02,,House of Cards: Temporada 5: Capítulo 53 (Episódio 1),,Windows 8 x64 devices,00:17:34,Not latest view,IE (Ireland)
rafa e paulo,2017-06-02 21:33:11,00:00:06,,House of Cards: Temporada 1: Capítulo 1 (Episódio 1),,Windows 8 x64 devices,00:00:05,00:00:05,IE (Ireland)
rafa e paulo,2017-06-02 21:17:12,00:14:18,,House of Cards: Temporada 5: Capítulo 53 (Episódio 1),,Windows 8 x64 devices,00:14:20,Not latest view,IE (Ireland)
rafa e paulo,2017-05-23 22:57:12,00:36:58,Autoplayed: user action: Unspecified; ,Better Call Saul: Temporada 3: Testemunha (Episódio 2),,Sony PS4,00:50:50,00:50:50,IE (Ireland)
rafa e paulo,2017-05-20 19:07:19,00:00:10,Autoplayed: user action: None; ,Bates Motel: Temporada 2: Mergulho (Episódio 6),,LG 2016 MStar M2 Low DTV Smart TV,00:00:00,Not latest view,IE (Ireland)
rafa e paulo,2017-05-17 19:00:35,00:05:00,Autoplayed: user action: Unspecified; ,Better Call Saul: Temporada 3: Testemunha (Episódio 2),,Sony PS4,00:13:53,Not latest view,IE (Ireland)
rafa e paulo,2017-05-17 16:41:18,00:08:54,,Better Call Saul: Temporada 3: Testemunha (Episódio 2),,Sony PS4,00:08:54,Not latest view,IE (Ireland)
rafa e paulo,2017-05-17 16:41:03,00:00:01,Autoplayed: user action: None; ,Better Call Saul: Temporada 3: Mabel (Episódio 1),,Sony PS4,00:00:01,00:00:01,IE (Ireland)
rafa e paulo,2017-05-14 18:17:10,00:01:23,Autoplayed: user action: None; ,Bates Motel: Temporada 2: Mergulho (Episódio 6),,Chrome PC (Cadmium),00:02:04,Not latest view,IE (Ireland)
rafa e paulo,2017-05-14 17:35:15,00:41:51,Autoplayed: user action: None; ,Bates Motel: Temporada 2: Especialista em fugas (Episódio 5),,Chrome PC (Cadmium),00:42:58,00:42:58,IE (Ireland)
rafa e paulo,2017-05-14 16:52:30,00:42:42,,Bates Motel: Temporada 2: Check-Out (Episódio 4),,Chrome PC (Cadmium),00:42:42,00:42:42,IE (Ireland)
rafa e paulo,2017-05-14 16:50:58,00:01:26,,Bates Motel: Temporada 2: Especialista em fugas (Episódio 5),,Chrome PC (Cadmium),00:02:14,Not latest view,IE (Ireland)
rafa e paulo,2017-05-14 00:31:10,00:51:31,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo oito: De ponta-cabeça (Episódio 8),,Chrome PC (Cadmium),00:52:33,00:52:33,IE (Ireland)
rafa e paulo,2017-05-13 23:51:58,00:39:08,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo sete: A banheira (Episódio 7),,Chrome PC (Cadmium),00:39:59,00:39:59,IE (Ireland)
rafa e paulo,2017-05-13 23:06:52,00:43:48,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo seis: O monstro (Episódio 6),,Chrome PC (Cadmium),00:44:40,00:44:40,IE (Ireland)
rafa e paulo,2017-05-13 22:16:43,00:50:05,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo cinco: A pulga e o acrobata (Episódio 5),,Chrome PC (Cadmium),00:50:55,00:50:55,IE (Ireland)
rafa e paulo,2017-05-13 21:29:06,00:47:33,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo quatro: O corpo (Episódio 4),,Chrome PC (Cadmium),00:48:23,00:48:23,IE (Ireland)
rafa e paulo,2017-05-13 20:58:24,00:30:36,,Stranger Things: Temporada 1: Capítulo três: Caramba (Episódio 3),,Chrome PC (Cadmium),00:49:45,00:49:45,IE (Ireland)
rafa e paulo,2017-05-13 13:43:34,00:20:23,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo três: Caramba (Episódio 3),,Chrome PC (Cadmium),00:20:01,Not latest view,IE (Ireland)
rafa e paulo,2017-05-13 12:50:59,00:52:31,,Stranger Things: Temporada 1: Capítulo dois: A estranha da Maple Street (Episódio 2),,Chrome PC (Cadmium),00:53:16,00:53:16,IE (Ireland)
rafa e paulo,2017-05-12 21:55:05,00:40:16,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo três: Caramba (Episódio 3),,Chrome PC (Cadmium),00:40:25,Not latest view,IE (Ireland)
rafa e paulo,2017-05-12 21:01:42,00:53:11,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo dois: A estranha da Maple Street (Episódio 2),,Chrome PC (Cadmium),00:53:16,Not latest view,IE (Ireland)
rafa e paulo,2017-05-12 20:13:40,00:46:34,,Stranger Things: Temporada 1: Capítulo um: O desaparecimento de Will Byers (Episódio 1),,Chrome PC (Cadmium),00:46:34,Not latest view,IE (Ireland)
rafa e paulo,2017-05-12 20:13:24,00:00:05,,Stranger Things: Temporada 1: Capítulo sete: A banheira (Episódio 7),,Chrome PC (Cadmium),00:00:16,Not latest view,IE (Ireland)
rafa e paulo,2017-05-12 17:26:08,00:00:11,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo sete: A banheira (Episódio 7),,LG 2016 MStar M2 Low DTV Smart TV,00:00:11,Not latest view,IE (Ireland)
rafa e paulo,2017-05-12 17:23:09,00:00:08,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo sete: A banheira (Episódio 7),,LG 2016 MStar M2 Low DTV Smart TV,00:00:08,Not latest view,IE (Ireland)
rafa e paulo,2017-05-12 17:20:04,00:00:49,Autoplayed: user action: None; ,Stranger Things: Temporada 1: Capítulo sete: A banheira (Episódio 7),,LG 2016 MStar M2 Low DTV Smart TV,00:00:49,Not latest view,IE (Ireland)
rafa e paulo,2017-05-11 21:09:33,00:45:01,,The Killing: Temporada 1: Piloto (Episódio 1),,Chrome PC (Cadmium),00:45:01,00:45:01,IE (Ireland)
rafa e paulo,2017-05-10 21:11:59,00:45:04,,A Grande Aposta,,Chrome PC (Cadmium),02:03:52,Not latest view,IE (Ireland)
rafa e paulo,2017-05-09 11:21:21,00:08:10,Autoplayed: user action: Unspecified; ,The Big Bang Theory: Temporada 1: The Dumpling Paradox (Episódio 7),,LG 2016 MStar M2 Low DTV Smart TV,00:18:15,00:18:15,IE (Ireland)
rafa e paulo,2017-05-07 20:29:29,00:28:28,,"13 Reasons Why: Temporada 1: Fita 1, Lado B (Episódio 2)",,LG 2016 MStar M2 Low DTV Smart TV,00:28:32,Not latest view,IE (Ireland)
rafa e paulo,2017-05-07 19:38:20,00:50:56,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 1, Lado A (Episódio 1)",,LG 2016 MStar M2 Low DTV Smart TV,00:50:56,Not latest view,IE (Ireland)
rafa e paulo,2017-05-07 19:37:07,00:00:11,Autoplayed: user action: None; ,Bates Motel: Temporada 2: Especialista em fugas (Episódio 5),,LG 2016 MStar M2 Low DTV Smart TV,00:17:26,Not latest view,IE (Ireland)
rafa e paulo,2017-05-07 19:33:32,00:00:10,Autoplayed: user action: None; ,Downton Abbey: Temporada 1: Episódio 1 (Episódio 1),,LG 2016 MStar M2 Low DTV Smart TV,00:00:10,00:00:10,IE (Ireland)
rafa e paulo,2017-05-07 19:33:09,00:00:08,Autoplayed: user action: None; ,"Drugs, Inc.: Temporada 3: High Stakes Vegas (Episódio 3)",,LG 2016 MStar M2 Low DTV Smart TV,00:00:08,00:00:08,IE (Ireland)
rafa e paulo,2017-05-07 19:31:39,00:00:09,Autoplayed: user action: None; ,O Sono da Morte,,LG 2016 MStar M2 Low DTV Smart TV,00:00:09,00:00:09,IE (Ireland)
rafa e paulo,2017-05-07 18:38:10,00:52:28,,Os reis de Dogtown,,LG 2016 MStar M2 Low DTV Smart TV,00:52:28,00:52:28,IE (Ireland)
rafa e paulo,2017-05-06 21:37:10,00:10:14,,Better Call Saul: Temporada 2: O click da desforra (Episódio 10),,Sony PS4,00:47:27,00:47:27,IE (Ireland)
rafa e paulo,2017-05-06 21:36:56,00:00:03,,Better Call Saul: Temporada 3: Testemunha (Episódio 2),,Sony PS4,00:00:03,Not latest view,IE (Ireland)
rafa e paulo,2017-05-06 20:37:24,00:51:29,Autoplayed: user action: Unspecified; ,Better Call Saul: Temporada 3: Mabel (Episódio 1),,Sony PS4,00:51:29,Not latest view,IE (Ireland)
rafa e paulo,2017-05-06 14:34:58,00:00:30,,Better Call Saul: Temporada 3: Mabel (Episódio 1),,Sony PS4,00:00:30,Not latest view,IE (Ireland)
rafa e paulo,2017-05-06 14:33:14,00:00:02,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Uno (Episódio 1),,Sony PS4,00:00:02,Not latest view,IE (Ireland)
rafa e paulo,2017-05-04 11:52:12,00:00:32,,Girlboss: Temporada 1: Top 8 (Episódio 5),,LG 2016 MStar M2 Low DTV Smart TV,00:00:32,00:00:32,IE (Ireland)
rafa e paulo,2017-04-30 23:29:47,00:00:21,,"13 Reasons Why: Temporada 1: Fita 1, Lado A (Episódio 1)",,LG 2016 MStar M2 Low DTV Smart TV,00:00:21,Not latest view,IE (Ireland)
rafa e paulo,2017-04-30 23:28:52,00:00:06,Autoplayed: user action: None; ,"13 Reasons Why: Temporada 1: Fita 6, Lado B (Episódio 12)",,LG 2016 MStar M2 Low DTV Smart TV,00:05:36,00:05:36,IE (Ireland)
rafa e paulo,2017-04-20 16:32:50,00:10:25,,Os Smurfs: Coleção 1: O Centésimo Smurf / Sinfonia em Dó (Episódio 12),,LG 2016 MStar M2 Low DTV Smart TV,00:11:30,00:11:30,IE (Ireland)
rafa e paulo,2017-04-20 16:10:06,00:22:34,Autoplayed: user action: Unspecified; ,Os Smurfs: Coleção 1: Senhorita Smurf e o Dragão (Episódio 4),,LG 2016 MStar M2 Low DTV Smart TV,00:22:34,00:22:34,IE (Ireland)
rafa e paulo,2017-04-20 16:07:03,00:00:05,Autoplayed: user action: None; ,Sherlock: Temporada 1: O banqueiro cego (Episódio 2),,LG 2016 MStar M2 Low DTV Smart TV,00:00:05,Not latest view,IE (Ireland)
rafa e paulo,2017-04-19 17:15:52,01:29:50,,Nerve,,Android DefaultWidevineL3Tablet Android Tablet,01:35:52,01:35:52,IE (Ireland)
rafa e paulo,2017-04-19 11:45:00,00:10:05,,The Big Bang Theory: Temporada 1: The Dumpling Paradox (Episódio 7),,LG 2016 MStar M2 Low DTV Smart TV,00:10:05,Not latest view,IE (Ireland)
rafa e paulo,2017-04-19 11:23:59,00:20:50,,The Big Bang Theory: Temporada 1: The Middle Earth Paradigm (Episódio 6),,LG 2016 MStar M2 Low DTV Smart TV,00:20:50,00:20:50,IE (Ireland)
rafa e paulo,2017-04-19 11:03:50,00:20:00,,The Big Bang Theory: Temporada 1: The Hamburger Postulate (Episódio 5),,LG 2016 MStar M2 Low DTV Smart TV,00:20:00,00:20:00,IE (Ireland)
rafa e paulo,2017-04-19 10:42:58,00:20:30,,The Big Bang Theory: Temporada 1: The Luminous Fish Effect (Episódio 4),,LG 2016 MStar M2 Low DTV Smart TV,00:20:30,00:20:30,IE (Ireland)
rafa e paulo,2017-04-19 10:20:57,00:21:52,,The Big Bang Theory: Temporada 1: The Fuzzy Boots Corollary (Episódio 3),,LG 2016 MStar M2 Low DTV Smart TV,00:21:52,00:21:52,IE (Ireland)
rafa e paulo,2017-04-19 09:59:50,00:20:57,,The Big Bang Theory: Temporada 1: The Big Bran Hypothesis (Episódio 2),,LG 2016 MStar M2 Low DTV Smart TV,00:20:57,00:20:57,IE (Ireland)
rafa e paulo,2017-04-19 09:37:00,00:22:41,,The Big Bang Theory: Temporada 1: Piloto (Episódio 1),,LG 2016 MStar M2 Low DTV Smart TV,00:22:41,00:22:41,IE (Ireland)
rafa e paulo,2017-04-19 09:36:22,00:00:07,Autoplayed: user action: None; ,The Big Bang Theory: Temporada 1: Piloto (Episódio 1),,LG 2016 MStar M2 Low DTV Smart TV,00:00:07,Not latest view,IE (Ireland)
rafa e paulo,2017-04-19 09:33:56,00:00:06,Autoplayed: user action: None; ,RuPaul's Drag Race: Temporada 5: Abrindo a boca no buraco (Episódio 2),,LG 2016 MStar M2 Low DTV Smart TV,00:35:10,00:35:10,IE (Ireland)
rafa e paulo,2017-04-17 16:16:50,00:00:20,Autoplayed: user action: Unspecified; ,Queimando Tudo,,LG 2016 MStar M2 Low DTV Smart TV,00:00:20,00:00:20,IE (Ireland)
rafa e paulo,2017-04-17 10:46:44,00:05:28,,"13 Reasons Why: Temporada 1: Fita 6, Lado B (Episódio 12)",,LG 2016 MStar M2 Low DTV Smart TV,00:05:32,Not latest view,IE (Ireland)
rafa e paulo,2017-04-17 10:31:22,00:15:06,Autoplayed: user action: Unspecified; ,"13 Reasons Why: Temporada 1: Fita 6, Lado A (Episódio 11)",,LG 2016 MStar M2 Low DTV Smart TV,00:52:24,00:52:24,IE (Ireland)
rafa e paulo,2017-04-16 17:49:46,00:39:49,,"13 Reasons Why: Temporada 1: Fita 6, Lado A (Episódio 11)",,Android DefaultWidevineL3Tablet Android Tablet,00:37:20,Not latest view,IE (Ireland)
rafa e paulo,2017-04-16 17:01:55,00:47:41,,"13 Reasons Why: Temporada 1: Fita 5, Lado B (Episódio 10)",,Android DefaultWidevineL3Tablet Android Tablet,00:47:41,00:47:41,IE (Ireland)
rafa e paulo,2017-04-16 15:43:16,00:56:34,,"13 Reasons Why: Temporada 1: Fita 5, Lado A (Episódio 9)",,Android DefaultWidevineL3Tablet Android Tablet,00:56:38,Not latest view,IE (Ireland)
